screen_time,motion_activity,touch_frequency,battery_consumption,cpu_usage,temperature,device_activity,usage_level
55.19552182279123,4.823754212460251,16.79730255822527,11.018801785310462,74.39735481747104,41.47958706546964,9.157629959001753,1
24.678391965737305,3.9983108981479605,5.1906883988826165,10.38341499421413,31.89149220506244,30.719477950253577,2.3470498441679193,0
40.96293006168612,4.014073373670656,24.432268988690915,22.950926911623945,68.97527756573155,40.16383534873021,3.878305482950519,1
51.922318049082,7.691682040667469,15.1060535103208,28.441171921931485,53.80749757779356,38.889932602488265,8.92344466717143,1
29.502125987672983,9.353451561476119,18.896932396346912,37.623382911589054,99.74378863629866,55.27073285097419,9.88625862593344,2
56.6444576836352,7.954955521544846,23.630513171487713,35.12916285913889,86.81859642393464,55.1151581114789,10.0,2
24.386811452878355,3.5161782871149585,5.186744748553302,6.903599403666455,25.554958421264555,30.081849497457846,5.091094272732477,0
46.73766350022721,4.819445581600052,17.10789727493439,20.003009542021378,59.331866821976604,39.59911681081969,7.711178700678712,1
19.867430622753915,3.217432873179723,4.674414187855412,7.433722206512465,18.781028121232747,35.078763245565725,1.734741590914785,0
48.68862425837148,6.948324471047775,17.486406936329566,24.323998159846766,65.09226992995468,39.46387934630951,1.8000535461096216,1
53.17299811519958,3.7201608005715228,9.993039330094954,21.09389011046865,57.31564483096507,40.9482634663268,8.517860946523136,1
17.371224891596196,2.3942850769966615,4.902695296859098,10.053972526639464,26.583333338736605,33.3690496692069,2.87348110304605,0
30.31384995058328,9.955003712918383,10.737404096484731,17.162258684163767,70.6563290188672,34.50292238807393,7.3010917394969645,1
46.14392507847373,6.081077494269001,13.594854040640687,20.81977524077743,59.30648576418862,43.02875790367358,5.542998249366516,1
33.161910324186955,4.373658545162957,4.096681047680755,4.062153715167834,27.359771645670573,27.915456823905505,0.6150944910494176,0
14.96991309250149,3.06447441481012,4.988807962341907,10.207754686632516,18.899846086827214,30.396787034354972,2.50843806098107,0
39.14514153267291,8.462142941583473,21.524235568229734,22.09592007606237,64.8671691104098,40.94280226540355,7.856607158623838,1
22.295900396142184,2.247843594409417,2.407766671500211,6.229502627751555,19.79472138105293,33.8844911895126,1.8678508592839933,0
20.48838049274416,2.55671774880849,2.7669511201026817,8.800962773012657,19.62011523194931,29.022227761912617,2.179121077590313,0
56.06363060595893,7.754692513812198,25.726873557406954,34.57516006259762,78.28899440598394,50.29191642372739,9.136008175184168,2
16.77440122697438,3.346503881730716,6.852430804483185,9.385445510233719,33.43188616946301,30.57836734623745,2.5026456285859067,0
22.35707778193202,2.749953485401047,4.538950749639499,9.1826984835168,32.59050477177296,28.963861961049886,2.707314541024723,0
42.503424543578134,6.2099731444820305,16.45228221360021,23.077224758249354,67.33285041087872,41.611539443625205,6.116905944837314,1
47.11432168122601,8.140992977392154,22.203097161888454,27.219850755161676,90.72752389244474,37.76506369754483,7.853147663635201,1
40.22405129263254,5.824241992538437,16.60990022992457,23.34126902558923,65.84972962635827,39.15966697674998,9.046738069609846,1
44.23727127042654,5.293867351312827,19.853206040936925,23.62014154342285,57.393993355748606,37.09499241023932,2.907715331831626,1
54.496520635914116,7.221412953188288,27.35098142268012,33.756682876186865,93.50181869205822,52.363546455702036,10.0,2
35.39440404227619,2.1125078221979,2.3227884005535024,10.307180686633851,13.844039449125907,29.035372858127396,2.755971647828866,0
23.310653372605234,2.847530163619456,3.64487069532869,8.060062958328164,12.904932643494291,31.31810868782684,3.1858376289027532,0
60.0,6.474101804594927,17.756601919988288,17.372014177342542,54.4905883381104,41.027352637530704,4.035035168437501,1
55.51025741257446,7.682533713581878,13.348244052588349,24.427770433546552,69.9982163597381,37.48117488387798,6.14254182790811,1
50.83805277515279,7.276926895087856,25.061505188103006,34.499287918644825,94.58746586016352,51.919761096481224,9.30111084951136,2
22.854452553465833,1.756136764608715,2.499184532060565,10.366987333779855,22.949274573020062,30.214339830519194,3.983852343606147,0
21.536497604383047,2.709725455811349,7.803197185892859,6.108986240114538,26.010141889872546,31.517648832327218,1.8659798140650419,0
50.97624093140431,7.60493309387279,9.437560466896269,44.07267729847662,85.20908752261768,54.16067205071622,10.0,2
54.606235568776796,8.670687170726232,22.10381136960123,39.95564533855213,98.74585217868857,55.62968188005731,9.821755830594288,2
25.632825147738785,3.3257963165821662,8.038567847283538,9.101595144547327,30.012909098104565,30.16597483762502,2.6555227912475474,0
50.81435237121443,8.040252196242019,22.58594863493215,25.486810342395252,59.5870090503776,38.385288609775635,5.914744721689575,1
51.027339787368746,5.1894354915194185,14.093518736545775,22.760892887379576,83.87625120626005,43.332259517243926,3.508193392224116,1
56.56620846846808,4.374048319166887,26.711754100359578,37.137069759367364,82.71412921086036,46.64518440138369,7.56747920563463,2
23.039482548582697,2.212216248091761,4.648872109001569,7.825129342445638,33.50125832630021,31.595701402764277,1.9115887643271543,0
16.590078760011007,3.708303847201064,4.575582060197696,13.736806111333536,29.534173809473437,31.03758603490344,4.073621943907572,0
11.206302567884428,2.7231867001110794,4.331845538040119,10.202645915471525,21.137379273544653,26.45206076777574,2.5334259287972234,0
46.67082834027465,7.421267862863351,16.49956402022574,23.649423876343793,82.69913067655594,43.89607987298027,7.490610394301936,1
24.26216667398112,4.628396623128538,6.372636913913402,9.87583107502131,24.374154727531856,31.67566107045896,3.3604416762927727,0
25.94196636724042,2.1941299335038114,4.6253419631872505,7.607438697224127,32.74260819220163,30.642582941514775,1.3726882720526845,0
16.04762772277344,3.1132704105377647,6.409013079649446,5.254281097037872,21.37090889926654,29.35922988112641,0.6215683401266716,0
26.334555745933113,4.672572386837704,6.773774780194601,6.237863326677416,18.311502783199803,29.175041976224126,4.389764133946356,0
19.722076645447725,1.436809191303343,2.724628659150367,8.222745203680105,8.840581342750909,33.53302360065527,3.9625028858001015,0
7.6417774993635526,2.3977879396382193,9.853432972691046,10.752992900039075,27.96169511953393,29.269518045020305,3.0824417666348425,0
17.18766612052866,4.695051040430753,3.506843306919522,7.004858323229586,17.201547392617265,29.671516029935937,3.0335247023885876,0
43.0169590473707,6.0158185676115385,19.069901555592246,20.381216572546695,70.21229990644541,39.14294035572321,7.361778577364805,1
41.68884046180114,5.789169771746352,9.437560466896269,21.29132753954095,78.34506133337838,40.55235819498451,7.706786663954057,1
60.0,7.387449097645938,26.51616703519641,36.80467333583992,87.9029650584701,50.209038906863405,8.764724553289094,2
23.501549397044958,4.314914453584048,6.245422447800538,7.9554420416325735,30.77522788350513,31.70640309010311,3.15809487586681,0
9.380521378450965,5.1573082132655035,5.687575763099771,13.736806111333536,19.66521026438749,28.182460658384052,2.4848291009079824,0
42.61763075020832,6.287834317532472,16.947354911760694,20.868962689482526,64.58508895422621,36.442235202439434,2.7366768345186454,1
16.736880103488044,3.1947361947187747,8.974551998461616,8.173395398828793,8.312816978133302,25.692538852417076,4.164060152585938,0
24.288298116010097,3.541462728204788,6.367138646400955,8.856633384750475,23.007425242775675,30.33514021160198,1.6462453252902414,0
39.14996344949635,7.197136572992342,13.377169700332338,18.7641444282968,75.45056145231206,34.37540303349487,5.156756487097909,1
29.502125987672983,8.274468335636564,26.287118702702646,39.80869358767922,100.0,54.120865029761624,10.0,2
32.428640013293595,10.0,18.630538233763776,21.22767170397355,75.24774112281727,43.29245491405949,4.029708302469008,1
43.80510803480287,8.584612076469375,14.647294070673874,14.628252375009296,88.22609225262767,39.672420716498344,4.3054988110341945,1
27.615620386348287,4.542109952567875,2.4869862114414873,9.022999150723724,31.853619841940446,30.861724838030074,1.9739191558043756,0
29.15729382927177,3.1365353310827375,3.699952131186204,7.84866879134834,20.738196014264773,30.29868382211976,2.3353489024979375,0
45.094901433446275,6.029993229309629,17.20374978496052,24.00760093480269,73.87803935578849,34.50292238807393,6.62836741705918,1
19.43835975154585,2.4194765501952773,6.738312128778547,8.350573557867847,20.359869338770523,26.065349871548012,1.7922406074566477,0
22.919640926629818,2.1903964800783537,3.9475042869651578,3.607744357800107,18.825824340857,28.525240193004084,1.5237374559982206,0
52.92952890341333,4.481033337835366,18.54342360626516,23.628361533595328,50.01364502850788,39.73428679819363,2.417202806283471,1
21.120462409052084,2.972695460490068,3.9283970738954044,6.948240648209592,20.794952528116923,32.7264579502645,2.753664718820152,0
53.441462037663925,7.224620970327393,25.092548478270817,28.475714137018556,93.07913122837626,55.696851488532495,8.93514340719358,2
47.48422465200199,7.047138959413699,24.482821900572308,41.15770534406903,88.64694803137465,49.14667585977261,8.834114585044796,2
22.588295102345615,2.0726468658094257,0.0,6.009703036293241,37.83471286646877,26.461899392521204,1.998685345802033,0
15.478416874477958,1.8803825667109888,2.7382231293481687,5.897380176721311,20.592145571694005,29.779989002597897,2.197569960135163,0
20.480603884704916,2.291593233089537,5.699600049135815,5.565434615559042,13.836411961959424,29.17896303454054,0.6495441473756389,0
60.0,7.93380457711031,22.76189994077393,15.541000550834676,65.64791350123382,40.21386178164838,5.486973981292837,1
47.3963923518294,8.533980797418664,16.651118702970336,45.099643027138775,97.6608630270978,56.22830327215273,8.747777450038285,2
49.16249588059643,8.103829235032698,27.816726496118672,35.56667482657812,84.25659420759537,54.38706106036716,7.324449978628078,2
51.805755155685176,5.943469318886643,16.00051586197987,17.26765793900094,66.35491372316761,39.873004313019365,7.555757208798006,1
53.465360750592815,4.942334219751059,14.047988727988237,21.132691799111427,71.17428630927324,39.98721118706837,7.30959909949815,1
29.427797709129088,5.916221726020784,16.68649896233279,20.381445919836214,65.89198196612571,40.64477789433012,3.908207343201785,1
26.388324478942124,3.0281811573691284,6.2134461182723655,9.064012397643886,19.959800163728843,29.741931769740432,2.1894713701783735,0
36.762430082935516,6.852966924019156,14.413657837411234,25.732266422883942,56.80658407265426,36.188535263254536,5.900098459467039,1
27.737526006650306,3.793488720552213,2.7954157003271534,7.985910029038891,19.503887202404023,29.330394025110998,4.933359747714357,0
42.13277139589689,7.254726206947412,16.546751966445818,21.5456475455158,54.84336769120174,39.10615190556033,5.718447591188944,1
23.19296229388687,3.140886246911204,5.947264153622909,10.994863366359253,26.344122724260227,32.58412066865304,3.578928648571235,0
32.8667990162493,3.3384838434616912,3.684330892295726,8.298726964542379,30.627521065111154,28.24831518700978,2.4549127700044098,0
60.0,5.429316143750473,18.505250058347997,23.23618734009614,50.603918692011725,37.29012066766267,5.427343204988936,1
16.741998261970913,5.579709337654318,6.785194676598619,11.822838174279447,29.035866051064136,29.486109749756437,0.5121779424376687,0
23.955159735215233,4.105525932957984,9.825230843225832,7.032877032306926,20.138829237012217,27.2388025882007,2.885527628201137,0
33.7286471784758,6.252977051415293,13.081894995130455,13.736806111333536,65.87204992037267,45.33188430409136,6.4188601518315,1
21.21669724661346,2.948606276411514,1.7390535125697197,5.441938527560428,28.476021168730448,27.01048770710071,3.7025333139338557,0
23.62883311949346,2.2482089499048157,5.163991112827121,7.4316898041424055,2.2999484688209684,29.3479750083663,5.3654077719999735,0
29.502125987672983,5.1269079988604815,8.97683467562101,20.149053408014648,54.873144366315074,38.41069688223088,6.877430239629667,1
17.04214305582085,2.9908810033557964,4.633606762559224,8.723322122494032,30.855644020078767,34.50292238807393,3.856975536982786,0
27.749672025087698,3.964087168288357,3.852796454206198,8.886004260894751,45.08859851045334,30.10045539833136,1.8528404889882886,0
21.68801331037601,2.7735211080984734,3.263414536247267,4.319844510988494,24.364892604754377,29.872852921627757,2.7194979465883824,0
42.68014916450688,2.338943977837374,23.960550088399366,21.150193189147775,55.468424952449084,39.02577419475408,4.708067846421148,1
31.35346428902198,3.061679849847972,7.4471377648372545,5.554209960888873,31.272022234485984,30.782255753865453,1.456549056814253,0
28.452994276551742,6.131087143380182,18.86675638999069,18.743386973609585,61.81698985895666,36.50367542133683,6.897258225502192,1
26.230425962488145,2.7610679008303056,3.6064563631408504,10.058914963196715,30.218449212881843,34.994830252839705,3.240876757200408,0
19.826575563066093,2.3875626253595623,4.513232041249964,6.059751479240713,9.709464866699967,30.368618128156207,3.385970092568876,0
19.627770421169163,4.914031353866786,6.206374862164687,4.260367320935671,26.854736737078785,30.162165085801647,2.273258095117981,0
39.06090903655412,5.3116847324625045,8.582068309213591,18.267523645255434,80.89147301636457,42.03291130577466,5.660006694414001,1
55.85242340348457,7.9516803212656555,24.192876724335754,42.086646508302195,94.94297590355501,52.601184354629055,9.031839563292813,2
60.0,3.3478034509399226,19.885565051059963,23.880054644986647,72.63668149718995,40.868016716928956,6.1521344463594865,1
51.94405748874857,8.966917401075468,27.25613915085649,42.29580657989279,78.67776760921276,50.76647981334005,9.225600434043608,2
38.16941529996498,3.834111679389365,22.573446120823313,27.587040709593964,62.407781869959074,37.5209041442024,5.184024879940974,1
25.677828200902994,2.3070948022040927,6.209030652710734,5.643918265247239,20.695617932078893,27.842974517270804,3.1258865305766577,0
60.0,8.629558366065837,23.950089758946135,40.77324271618313,76.0485993244528,52.173262440001686,7.572044824646514,2
41.51368216301091,6.898494512526396,17.065572156068537,23.14554697582156,54.70389028910599,38.73660929559675,6.570780457974454,1
26.357775474970794,2.5683796872819515,4.473103567835501,7.832564080301576,27.01053318590482,29.002732208423097,2.450210640361967,0
43.962262171643225,7.804406763150775,20.700878786146436,64.90367078863034,81.19284553619096,53.1331352803415,8.496091009941829,2
60.0,8.489234013550035,26.639196855001813,29.908829442844016,92.93859370242173,48.983332086448755,8.881016329746085,2
14.376789540810654,3.55623000940066,8.075863836825105,7.193848021869939,24.51139462918099,28.952848023186835,2.901690152545624,0
48.797067884534336,1.2922280006489402,17.44665887193449,25.475193353222195,62.203872800953235,36.65426039086956,4.770427465698916,1
21.900989255029817,1.4952796259689978,2.593598289221711,5.9148446106588475,11.474626979148384,30.914648562173532,3.0578640474267567,0
36.85670807618273,7.183612802099865,15.22478232839271,15.042299023070887,76.17933822727151,39.37851493271788,7.9443850646220024,1
19.834365135631014,4.310308746119608,4.937882134258196,6.521257185081927,20.13595085650141,32.542130652014066,1.6527460824186508,0
44.492881183721515,6.6431418883211455,17.716378549890525,17.69739806570045,74.15653804258343,36.32876546003119,7.848306356120867,1
44.33925939718968,6.128269994459399,19.69403149608815,20.40091795422777,68.5891758374066,41.16983679815031,4.081896217771115,1
25.403903627773108,1.5424485005350694,4.296157364366982,6.898896136583025,22.55511508676957,31.182272235847865,2.5788011833870867,0
58.19092020364106,9.168722794231236,26.201104868387684,35.839647661336016,87.15649259243673,60.0,9.353527137731362,2
59.20392679392039,3.989812656517821,13.725916983670245,22.519992903206383,69.9576557301551,41.56364737356618,5.94279814676304,1
17.606256891682612,3.5087250232299336,3.3338878859984824,4.062991573123893,30.218642705413437,29.27798155349486,3.6951652483301407,0
17.275404565955252,0.8273304539859638,5.999728247480743,8.562018500563612,28.27708894947195,31.71347484294092,4.434309669352076,0
57.2651982828603,8.700595397277127,26.346828154578994,37.743123844593285,90.60955910970443,57.90535386808087,7.966835548410429,2
38.28377953585874,5.11094576556434,22.606662332189902,19.795535039837485,81.77625442156135,45.417006634348795,6.042480395516646,1
46.26475118861429,6.249956842967758,23.819304696586602,19.31042566269399,79.33625019820946,38.46794818541305,3.929021744834791,1
36.03385879443,6.901099522718387,18.844837596897825,23.447657082922106,79.77720295302075,37.874535695412725,5.444945081147704,1
24.3480296005283,2.3540358208754646,9.437560466896269,12.099624191571852,38.080531156220154,29.572249664890723,3.9126203225404406,0
27.206366445330577,4.091310120594269,5.695352967076673,7.568664724904735,23.942907288787623,32.58151684824486,2.6376524424538976,0
43.0082107577546,3.81186241120396,13.18434540413448,16.031591931418546,58.7076623661258,42.59702395350211,6.83309829097761,1
21.082292947909874,1.6301970204209222,6.581251198325537,3.9483842537772462,35.84458348568278,31.012315310921423,2.636426705084971,0
11.18479922318633,4.380091354147451,5.310381367717958,10.394493847290455,28.146456400042588,29.62664207537311,2.1389503278344244,0
16.50137246003707,2.790976742713975,5.9644979053613145,8.31338745649305,31.74484265858592,32.18036694204089,2.8316995768283575,0
41.89896133869403,5.167070846098445,16.777470230372817,15.180897023087823,52.41735370632712,34.43880327634263,5.176142020031137,1
17.14626853125262,2.329379790923355,3.9736072709732078,7.697401559534955,43.749232422500995,26.403570521181784,4.693547133413672,0
23.07967803472132,1.6540203197532515,4.731006431196534,10.11473661075645,29.21518338932635,27.90568486261947,3.466431287412317,0
60.0,4.4158326462193696,13.157029493483343,24.707976389500217,49.7501505985594,34.98278642256294,8.211746051355771,1
56.47008199653315,8.537975969826489,24.06811228048936,38.8581960367118,97.38931048684776,52.23760878606893,10.0,2
11.862287810584187,4.884586305934609,5.840188980903682,7.604124542030636,13.897051596353585,32.23726466830843,2.660688812861841,0
21.70575987408322,2.937406872100478,5.303515984497481,9.552055827686951,17.270029441973968,28.009652080201526,1.6795065565949685,0
21.539008844460295,3.513105798176083,8.908314867500572,9.99116302800406,33.057257604773355,29.13225307404162,3.568273377152784,0
21.661570059897958,2.3564817696198572,7.035322933687005,6.899769434126922,26.60367705130983,28.581137685343048,3.364561477355457,0
20.93227157384714,2.4464117582920055,3.0921211612067103,5.4901546639954155,22.221581688337256,32.405153010450455,3.0525263682153163,0
35.10817370726121,6.393754336277751,10.927372352987073,20.04234306202232,84.68757309433958,45.492231474493785,4.012264267203357,1
47.41125655824894,8.97807059289044,15.45247044424417,16.320491342916284,60.24465553264645,39.29450536524671,8.092652859753446,1
45.93699372919881,6.910933522652539,13.580901305433933,26.271991112235888,54.26809725932951,39.5439432831019,3.949010308072566,1
12.876259068932717,5.142270358611864,2.382359201761776,10.307801468511494,31.268717318388852,26.801210475611377,2.7248785717449535,0
55.389428634903375,7.395281133364522,26.599975091843042,41.63537609026654,92.5472340557902,53.72097088983015,8.38650437990567,2
14.018966879596647,1.2602862212219004,4.793556494135007,6.9413357751032585,27.548168038390997,27.317870573396863,5.387967705524732,0
16.88650240089703,0.8471094070475171,7.844739723397016,7.4239222521558474,29.844849861050506,31.82083699937114,2.684918072091077,0
15.766031409657975,3.550052099024552,4.141511159402676,9.785907740217539,21.6669975550763,28.16404779077853,2.976949443914534,0
25.245046129184445,3.4891871301476636,7.181960850371934,10.905233490972359,13.438357884702196,29.565682385726287,2.853146478744699,0
55.09499541129936,7.612618254985285,25.226227386773996,38.60707638121642,84.10473955505017,52.44665981186131,8.770334237507992,2
40.11058278384538,5.883267845795291,24.790495118837363,15.315411340818605,45.08859851045334,36.427762597789986,4.913454552294809,1
19.904918960486555,2.423489599273281,7.423887970772801,6.81237718386259,28.233702922218658,28.920817558525737,0.922880146226126,0
27.755759877612615,3.0570131248970847,6.1029525504790465,9.681468964259098,27.096534472693804,29.23509520466142,1.7156129639274857,0
39.96769711037111,4.587895246496963,10.118765674594396,21.352930875337325,66.20198558746056,39.781091704356164,6.889581075424532,1
17.22400236653401,1.7704504055475832,6.738309184993793,9.343062343458106,33.772376945842026,28.06659621859468,2.2176460774980065,0
15.580712818994336,2.980362201073319,5.851774412386072,9.425424057722662,33.77840150034967,32.05888111185408,1.5691687983753282,0
25.718770216034645,2.189747562985619,8.517240968390267,5.86753013620155,31.65293428944323,30.03136447294325,1.2069236020876104,0
41.87673009375623,6.32657730163075,23.065321071825153,26.70800254716135,65.59909774079503,40.93161891374261,3.8625432422768817,1
59.23385554504122,6.690012488268232,29.671559897130273,50.0,77.47096028336415,53.015419315936334,8.786246747475769,2
53.08500392758271,7.223137901378608,23.786454746074913,50.0,95.02319318970432,45.31497268015066,9.166270706691256,2
23.58771127897981,2.4169225614310617,4.651291484194329,7.804169507114192,20.507538029354997,29.309706237723944,1.6605302250422438,0
12.92314628974793,3.9980101098596523,5.752819052195033,6.586214864025302,12.998225108424512,32.05753798284696,2.412143695092,0
53.66866482487997,9.290174325432579,11.021868445575784,20.16926175328369,55.111276523644165,36.88437742889273,5.15422750221021,1
25.897200603606436,2.6346784486878914,4.833124060419278,11.945084353579617,31.71731091544951,27.177886337867836,2.0971910730372003,0
50.44203311706927,8.230459880627633,30.0,43.50941126029647,82.53436533894704,57.033897510906094,9.966658628757786,2
31.573292833367542,1.8124015809704872,4.283319695957555,5.899718520795709,5.86435036549581,33.56955007837019,4.199299572921586,0
39.060105777843205,5.691240210117984,24.171227095078727,28.349602409662147,53.26369607453202,41.53075666721506,4.361451194253548,1
60.0,9.11601515935493,19.217968806720577,21.849745962535234,80.74586357762342,43.53778947573769,4.151116403746627,1
58.21358576315742,7.860404872884248,22.902267807312775,40.67759001395898,84.97515269809406,50.016934355371866,8.450116452513365,2
17.644808471908387,3.949554135441324,0.6933141602575112,6.07058914849857,19.76881289339539,29.341021399564028,3.031759456581451,0
35.981889659566825,3.576230293549752,14.37681114651541,18.742388716027236,58.992520693614324,37.160306444416555,8.252818700694478,1
22.953274153461546,2.526160652929084,4.229956376574273,8.286097539757904,26.81996700585643,25.467895811701435,2.3667272952897274,0
